Fecha arreglada	Fecha	Avistaje	MO	Individuo	Sexo	Categoria	Grupo	Duracion evento	Item
Jan-2010	26-Jan-2010	AV01722	MO01633	Rasta	F	AF	SJ1	3	Frutos
Jan-2010	26-Jan-2010	AV01722	MO01633	Rasta	F	AF	SJ1	11	Hojas
Jan-2010	26-Jan-2010	AV01722	MO01633	Rasta	F	AF	SJ1	5	Hojas
Jan-2010	26-Jan-2010	AV01722	MO01633	Rasta	F	AF	SJ1	5	Hojas
Jan-2010	26-Jan-2010	AV01722	MO01633	Rasta	F	AF	SJ1	3	Frutos
Jan-2010	26-Jan-2010	AV01722	MO01633	Rasta	F	AF	SJ1	37	Frutos
Jan-2010	26-Jan-2010	AV01722	MO01633	Rasta	F	AF	SJ1	14	Flores
Jan-2010	26-Jan-2010	AV01722	MO01633	Rasta	F	AF	SJ1	3	Frutos
Jan-2010	26-Jan-2010	AV01722	MO01633	Rasta	F	AF	SJ1	1	Frutos
Jan-2010	26-Jan-2010	AV01722	MO01633	Rasta	F	AF	SJ1	5	Hojas
Jan-2010	26-Jan-2010	AV01722	MO01633	Rasta	F	AF	SJ1	3	Frutos
Jan-2010	26-Jan-2010	AV01722	MO01633	Rasta	F	AF	SJ1	11	Hojas
Jan-2010	26-Jan-2010	AV01722	MO01633	Rasta	F	AF	SJ1	10	Hojas
Jan-2010	26-Jan-2010	AV01722	MO01633	Rasta	F	AF	SJ1	15	Frutos
Jan-2010	26-Jan-2010	AV01722	MO01633	Rasta	F	AF	SJ1	9	Hojas
Jan-2010	26-Jan-2010	AV01722	MO01633	Rasta	F	AF	SJ1	2	Hojas
Jan-2010	26-Jan-2010	AV01722	MO01633	Rasta	F	AF	SJ1	5	Hojas
Jan-2010	26-Jan-2010	AV01722	MO01633	Rasta	F	AF	SJ1	2	Hojas
Jan-2010	26-Jan-2010	AV01722	MO01633	Rasta	F	AF	SJ1	4	Frutos
Jan-2010	26-Jan-2010	AV01722	MO01633	Rasta	F	AF	SJ1	18	Frutos
Jan-2010	26-Jan-2010	AV01722	MO01633	Rasta	F	AF	SJ1	8	Hojas
Jan-2010	26-Jan-2010	AV01722	MO01633	Rasta	F	AF	SJ1	9	Hojas
Jan-2010	26-Jan-2010	AV01722	MO01633	Rasta	F	AF	SJ1	6	Hojas
Jan-2010	26-Jan-2010	AV01722	MO01633	Rasta	F	AF	SJ1	4	Hojas
Jan-2010	26-Jan-2010	AV01722	MO01633	Rasta	F	AF	SJ1	14	Frutos
Jan-2010	26-Jan-2010	AV01722	MO01633	Rasta	F	AF	SJ1	1	Otros
Jan-2010	28-Jan-2010	AV01723	MO01635	Nawal	M	AM	SJ1	22	Hojas
Jan-2010	28-Jan-2010	AV01723	MO01635	Nawal	M	AM	SJ1	1	Frutos
Jan-2010	28-Jan-2010	AV01723	MO01635	Nawal	M	AM	SJ1	4	Frutos
Jan-2010	28-Jan-2010	AV01723	MO01635	Nawal	M	AM	SJ1	1	Otros
Jan-2010	28-Jan-2010	AV01723	MO01635	Nawal	M	AM	SJ1	3	Hojas
Jan-2010	28-Jan-2010	AV01723	MO01635	Nawal	M	AM	SJ1	3	Frutos
Jan-2010	28-Jan-2010	AV01723	MO01635	Nawal	M	AM	SJ1	1	Hojas
Jan-2010	28-Jan-2010	AV01723	MO01635	Nawal	M	AM	SJ1	2	Frutos
Jan-2010	28-Jan-2010	AV01723	MO01635	Nawal	M	AM	SJ1	1	Hojas
Jan-2010	28-Jan-2010	AV01723	MO01635	Nawal	M	AM	SJ1	6	Hojas
Jan-2010	28-Jan-2010	AV01723	MO01635	Nawal	M	AM	SJ1	6	Frutos
Jan-2010	28-Jan-2010	AV01723	MO01635	Nawal	M	AM	SJ1	11	Frutos
Jan-2010	28-Jan-2010	AV01723	MO01635	Nawal	M	AM	SJ1	2	Hojas
Jan-2010	28-Jan-2010	AV01723	MO01635	Nawal	M	AM	SJ1	4	Frutos
Jan-2010	28-Jan-2010	AV01723	MO01635	Nawal	M	AM	SJ1	3	Hojas
Jan-2010	28-Jan-2010	AV01723	MO01635	Nawal	M	AM	SJ1	3	Frutos
Jan-2010	28-Jan-2010	AV01723	MO01635	Nawal	M	AM	SJ1	14	Hojas
Jan-2010	28-Jan-2010	AV01723	MO01635	Nawal	M	AM	SJ1	8	Hojas
Jan-2010	28-Jan-2010	AV01723	MO01635	Nawal	M	AM	SJ1	14	Frutos
Jan-2010	28-Jan-2010	AV01723	MO01635	Nawal	M	AM	SJ1	3	Frutos
Jan-2010	28-Jan-2010	AV01723	MO01635	Nawal	M	AM	SJ1	3	Hojas
Jan-2010	28-Jan-2010	AV01723	MO01635	Nawal	M	AM	SJ1	6	Frutos
Jan-2010	28-Jan-2010	AV01723	MO01635	Nawal	M	AM	SJ1	7	Hojas
Jan-2010	28-Jan-2010	AV01723	MO01635	Nawal	M	AM	SJ1	12	Hojas
Jan-2010	29-Jan-2010	AV01733	MO01636	Roko	M	SAM	SJ1	3	Frutos
Jan-2010	29-Jan-2010	AV01733	MO01636	Roko	M	SAM	SJ1	6	Frutos
Jan-2010	29-Jan-2010	AV01733	MO01636	Roko	M	SAM	SJ1	3	Frutos
Jan-2010	29-Jan-2010	AV01733	MO01636	Roko	M	SAM	SJ1	1	Otros
Jan-2010	29-Jan-2010	AV01733	MO01636	Roko	M	SAM	SJ1	1	Frutos
Jan-2010	29-Jan-2010	AV01733	MO01636	Roko	M	SAM	SJ1	1	Otros
Jan-2010	29-Jan-2010	AV01733	MO01636	Roko	M	SAM	SJ1	4	Frutos
Jan-2010	29-Jan-2010	AV01733	MO01636	Roko	M	SAM	SJ1	3	Hojas
Jan-2010	29-Jan-2010	AV01733	MO01636	Roko	M	SAM	SJ1	1	Hojas
Jan-2010	29-Jan-2010	AV01733	MO01636	Roko	M	SAM	SJ1	1	Otros
Jan-2010	29-Jan-2010	AV01733	MO01636	Roko	M	SAM	SJ1	3	Frutos
Jan-2010	29-Jan-2010	AV01733	MO01636	Roko	M	SAM	SJ1	20	Hojas
Jan-2010	29-Jan-2010	AV01733	MO01636	Roko	M	SAM	SJ1	1	Otros
Jan-2010	29-Jan-2010	AV01733	MO01636	Roko	M	SAM	SJ1	12	Frutos
Jan-2010	29-Jan-2010	AV01733	MO01636	Roko	M	SAM	SJ1	6	Hojas
Jan-2010	29-Jan-2010	AV01733	MO01636	Roko	M	SAM	SJ1	1	Frutos
Jan-2010	29-Jan-2010	AV01733	MO01636	Roko	M	SAM	SJ1	16	Hojas
Jan-2010	30-Jan-2010	AV01734	MO01637	Poleko	M	AM	SJ1	2	Hojas
Jan-2010	30-Jan-2010	AV01734	MO01637	Poleko	M	AM	SJ1	4	Frutos
Jan-2010	30-Jan-2010	AV01734	MO01637	Poleko	M	AM	SJ1	2	Hojas
Jan-2010	30-Jan-2010	AV01734	MO01637	Poleko	M	AM	SJ1	10	Frutos
Jan-2010	30-Jan-2010	AV01734	MO01637	Poleko	M	AM	SJ1	1	Frutos
Jan-2010	30-Jan-2010	AV01734	MO01637	Poleko	M	AM	SJ1	1	Otros
Jan-2010	30-Jan-2010	AV01734	MO01637	Poleko	M	AM	SJ1	1	Hojas
Jan-2010	30-Jan-2010	AV01734	MO01637	Poleko	M	AM	SJ1	2	Otros
Jan-2010	30-Jan-2010	AV01734	MO01637	Poleko	M	AM	SJ1	2	Hojas
Jan-2010	30-Jan-2010	AV01734	MO01637	Poleko	M	AM	SJ1	2	Hojas
Jan-2010	30-Jan-2010	AV01734	MO01637	Poleko	M	AM	SJ1	10	Frutos
Jan-2010	30-Jan-2010	AV01734	MO01637	Poleko	M	AM	SJ1	4	Hojas
Jan-2010	30-Jan-2010	AV01734	MO01637	Poleko	M	AM	SJ1	3	Frutos
Jan-2010	30-Jan-2010	AV01734	MO01637	Poleko	M	AM	SJ1	69	Frutos
Jan-2010	30-Jan-2010	AV01734	MO01637	Poleko	M	AM	SJ1	2	Hojas
Jan-2010	30-Jan-2010	AV01734	MO01637	Poleko	M	AM	SJ1	2	Hojas
Jan-2010	30-Jan-2010	AV01734	MO01637	Poleko	M	AM	SJ1	1	Hojas
Jan-2010	30-Jan-2010	AV01734	MO01637	Poleko	M	AM	SJ1	2	Hojas
Jan-2010	30-Jan-2010	AV01734	MO01637	Poleko	M	AM	SJ1	3	Hojas
Jan-2010	30-Jan-2010	AV01734	MO01637	Poleko	M	AM	SJ1	12	Frutos
Jan-2010	30-Jan-2010	AV01734	MO01637	Poleko	M	AM	SJ1	4	Hojas
Jan-2010	30-Jan-2010	AV01734	MO01637	Poleko	M	AM	SJ1	2	Hojas
Jan-2010	30-Jan-2010	AV01734	MO01637	Poleko	M	AM	SJ1	14	Frutos
Jan-2010	30-Jan-2010	AV01734	MO01637	Poleko	M	AM	SJ1	13	Hojas
Feb-2010	1-Feb-2010	AV01736	MO01639	Poleko	M	AM	SJ1	15	Frutos
Feb-2010	1-Feb-2010	AV01736	MO01639	Poleko	M	AM	SJ1	12	Frutos
Feb-2010	1-Feb-2010	AV01736	MO01639	Poleko	M	AM	SJ1	3	Hojas
Feb-2010	1-Feb-2010	AV01736	MO01639	Poleko	M	AM	SJ1	3	Hojas
Feb-2010	1-Feb-2010	AV01736	MO01639	Poleko	M	AM	SJ1	1	Hojas
Feb-2010	1-Feb-2010	AV01736	MO01639	Poleko	M	AM	SJ1	2	Hojas
Feb-2010	1-Feb-2010	AV01736	MO01639	Poleko	M	AM	SJ1	1	Hojas
Feb-2010	1-Feb-2010	AV01736	MO01639	Poleko	M	AM	SJ1	1	Hojas
Feb-2010	1-Feb-2010	AV01736	MO01639	Poleko	M	AM	SJ1	12	Frutos
Feb-2010	1-Feb-2010	AV01736	MO01639	Poleko	M	AM	SJ1	1	Otros
Feb-2010	1-Feb-2010	AV01736	MO01639	Poleko	M	AM	SJ1	25	Hojas
Feb-2010	1-Feb-2010	AV01736	MO01639	Poleko	M	AM	SJ1	4	Hojas
Feb-2010	1-Feb-2010	AV01736	MO01639	Poleko	M	AM	SJ1	2	Hojas
Feb-2010	1-Feb-2010	AV01736	MO01639	Poleko	M	AM	SJ1	4	Hojas
Feb-2010	1-Feb-2010	AV01736	MO01639	Poleko	M	AM	SJ1	2	Hojas
Feb-2010	1-Feb-2010	AV01736	MO01639	Poleko	M	AM	SJ1	7	Hojas
Feb-2010	1-Feb-2010	AV01736	MO01639	Poleko	M	AM	SJ1	10	Frutos
Feb-2010	1-Feb-2010	AV01736	MO01639	Poleko	M	AM	SJ1	15	Frutos
Feb-2010	1-Feb-2010	AV01736	MO01639	Poleko	M	AM	SJ1	13	Frutos
Feb-2010	2-Feb-2010	AV01739	MO01640	Pepa	F	AFD	SJ1	3	Frutos
Feb-2010	2-Feb-2010	AV01739	MO01640	Pepa	F	AFD	SJ1	2	Hojas
Feb-2010	2-Feb-2010	AV01739	MO01640	Pepa	F	AFD	SJ1	34	Frutos
Feb-2010	2-Feb-2010	AV01739	MO01640	Pepa	F	AFD	SJ1	4	Hojas
Feb-2010	2-Feb-2010	AV01739	MO01640	Pepa	F	AFD	SJ1	8	Otros
Feb-2010	2-Feb-2010	AV01739	MO01640	Pepa	F	AFD	SJ1	1	Frutos
Feb-2010	2-Feb-2010	AV01739	MO01640	Pepa	F	AFD	SJ1	10	Flores
Feb-2010	2-Feb-2010	AV01739	MO01640	Pepa	F	AFD	SJ1	3	Hojas
Feb-2010	2-Feb-2010	AV01739	MO01640	Pepa	F	AFD	SJ1	1	Hojas
Feb-2010	2-Feb-2010	AV01739	MO01640	Pepa	F	AFD	SJ1	1	Hojas
Feb-2010	2-Feb-2010	AV01739	MO01640	Pepa	F	AFD	SJ1	4	Hojas
Feb-2010	2-Feb-2010	AV01739	MO01640	Pepa	F	AFD	SJ1	40	Hojas
Feb-2010	2-Feb-2010	AV01739	MO01640	Pepa	F	AFD	SJ1	6	Hojas
Feb-2010	2-Feb-2010	AV01739	MO01640	Pepa	F	AFD	SJ1	8	Hojas
Feb-2010	2-Feb-2010	AV01739	MO01640	Pepa	F	AFD	SJ1	11	Frutos
Feb-2010	2-Feb-2010	AV01739	MO01640	Pepa	F	AFD	SJ1	10	Frutos
Feb-2010	3-Feb-2010	AV01741	MO01641	Dulima	F	AF	SJ1	3	Frutos
Feb-2010	3-Feb-2010	AV01741	MO01641	Dulima	F	AF	SJ1	56	Frutos
Feb-2010	3-Feb-2010	AV01741	MO01641	Dulima	F	AF	SJ1	15	Frutos
Feb-2010	3-Feb-2010	AV01741	MO01641	Dulima	F	AF	SJ1	1	Hojas
Feb-2010	3-Feb-2010	AV01741	MO01641	Dulima	F	AF	SJ1	1	Hojas
Feb-2010	3-Feb-2010	AV01741	MO01641	Dulima	F	AF	SJ1	2	Hojas
Feb-2010	3-Feb-2010	AV01741	MO01641	Dulima	F	AF	SJ1	1	Otros
Feb-2010	3-Feb-2010	AV01741	MO01641	Dulima	F	AF	SJ1	14	Frutos
Feb-2010	3-Feb-2010	AV01741	MO01641	Dulima	F	AF	SJ1	28	Hojas
Feb-2010	3-Feb-2010	AV01741	MO01641	Dulima	F	AF	SJ1	7	Flores
Feb-2010	3-Feb-2010	AV01741	MO01641	Dulima	F	AF	SJ1	6	Frutos
Feb-2010	3-Feb-2010	AV01741	MO01641	Dulima	F	AF	SJ1	2	Hojas
Feb-2010	3-Feb-2010	AV01741	MO01641	Dulima	F	AF	SJ1	6	Flores
Feb-2010	3-Feb-2010	AV01741	MO01641	Dulima	F	AF	SJ1	11	Frutos
Feb-2010	3-Feb-2010	AV01741	MO01641	Dulima	F	AF	SJ1	4	Frutos
Feb-2010	4-Feb-2010	AV01743	MO01642	Rasta	F	AF	SJ1	7	Frutos
Feb-2010	4-Feb-2010	AV01743	MO01642	Rasta	F	AF	SJ1	9	Hojas
Feb-2010	4-Feb-2010	AV01743	MO01642	Rasta	F	AF	SJ1	4	Hojas
Feb-2010	4-Feb-2010	AV01743	MO01642	Rasta	F	AF	SJ1	14	Hojas
Feb-2010	4-Feb-2010	AV01743	MO01642	Rasta	F	AF	SJ1	4	Hojas
Feb-2010	4-Feb-2010	AV01743	MO01642	Rasta	F	AF	SJ1	8	Hojas
Feb-2010	4-Feb-2010	AV01743	MO01642	Rasta	F	AF	SJ1	3	Frutos
Feb-2010	4-Feb-2010	AV01743	MO01642	Rasta	F	AF	SJ1	16	Flores
Feb-2010	4-Feb-2010	AV01743	MO01642	Rasta	F	AF	SJ1	7	Frutos
Feb-2010	4-Feb-2010	AV01743	MO01642	Rasta	F	AF	SJ1	2	Flores
Feb-2010	4-Feb-2010	AV01743	MO01642	Rasta	F	AF	SJ1	1	Frutos
Feb-2010	4-Feb-2010	AV01743	MO01642	Rasta	F	AF	SJ1	2	Hojas
Feb-2010	4-Feb-2010	AV01743	MO01642	Rasta	F	AF	SJ1	1	Hojas
Feb-2010	4-Feb-2010	AV01743	MO01642	Rasta	F	AF	SJ1	4	Otros
Feb-2010	4-Feb-2010	AV01743	MO01642	Rasta	F	AF	SJ1	2	Frutos
Feb-2010	4-Feb-2010	AV01743	MO01642	Rasta	F	AF	SJ1	4	Hojas
Feb-2010	4-Feb-2010	AV01743	MO01642	Rasta	F	AF	SJ1	1	Hojas
Feb-2010	4-Feb-2010	AV01743	MO01642	Rasta	F	AF	SJ1	2	Hojas
Feb-2010	4-Feb-2010	AV01743	MO01642	Rasta	F	AF	SJ1	7	Indeterminado
Feb-2010	4-Feb-2010	AV01743	MO01642	Rasta	F	AF	SJ1	6	Frutos
Feb-2010	4-Feb-2010	AV01743	MO01642	Rasta	F	AF	SJ1	2	Otros
Feb-2010	4-Feb-2010	AV01743	MO01642	Rasta	F	AF	SJ1	8	Frutos
Feb-2010	4-Feb-2010	AV01743	MO01642	Rasta	F	AF	SJ1	3	Hojas
Feb-2010	4-Feb-2010	AV01743	MO01642	Rasta	F	AF	SJ1	5	Hojas
Feb-2010	4-Feb-2010	AV01743	MO01642	Rasta	F	AF	SJ1	5	Hojas
Feb-2010	4-Feb-2010	AV01743	MO01642	Rasta	F	AF	SJ1	9	Frutos
Feb-2010	4-Feb-2010	AV01743	MO01642	Rasta	F	AF	SJ1	1	Frutos
Feb-2010	5-Feb-2010	AV01746	MO01643	Dulima	F	AF	SJ1	5	Hojas
Feb-2010	5-Feb-2010	AV01746	MO01643	Dulima	F	AF	SJ1	9	Frutos
Feb-2010	5-Feb-2010	AV01746	MO01643	Dulima	F	AF	SJ1	2	Frutos
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	11	Frutos
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	2	Hojas
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	8	Frutos
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	11	Frutos
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	3	Indeterminado
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	11	Frutos
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	1	Frutos
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	2	Madera
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	3	Hojas
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	1	Madera
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	2	Frutos
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	1	Madera
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	1	Indeterminado
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	4	Hojas
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	5	Frutos
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	9	Frutos
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	3	Hojas
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	5	Frutos
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	3	Hojas
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	1	Frutos
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	1	Hojas
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	3	Frutos
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	6	Hojas
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	3	Frutos
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	1	Hojas
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	3	Frutos
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	5	Hojas
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	1	Hojas
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	17	Hojas
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	17	Hojas
Feb-2010	6-Feb-2010	AV01747	MO01644	Roko	M	SAM	SJ1	2	Hojas
Feb-2010	9-Feb-2010	AV01750	MO01647	Kumanday	M	AM	SJ2	2	Hojas
Feb-2010	9-Feb-2010	AV01750	MO01647	Kumanday	M	AM	SJ2	5	Frutos
Feb-2010	9-Feb-2010	AV01750	MO01647	Kumanday	M	AM	SJ2	3	Hojas
Feb-2010	9-Feb-2010	AV01750	MO01647	Kumanday	M	AM	SJ2	3	Hojas
Feb-2010	9-Feb-2010	AV01750	MO01647	Kumanday	M	AM	SJ2	3	Hojas
Feb-2010	9-Feb-2010	AV01750	MO01647	Kumanday	M	AM	SJ2	1	Hojas
Feb-2010	9-Feb-2010	AV01750	MO01647	Kumanday	M	AM	SJ2	1	Hojas
Feb-2010	9-Feb-2010	AV01750	MO01647	Kumanday	M	AM	SJ2	6	Hojas
Feb-2010	9-Feb-2010	AV01750	MO01647	Kumanday	M	AM	SJ2	2	Frutos
Feb-2010	9-Feb-2010	AV01750	MO01647	Kumanday	M	AM	SJ2	1	Frutos
Feb-2010	9-Feb-2010	AV01750	MO01647	Kumanday	M	AM	SJ2	7	Frutos
Feb-2010	9-Feb-2010	AV01750	MO01647	Kumanday	M	AM	SJ2	1	Hojas
Feb-2010	9-Feb-2010	AV01750	MO01647	Kumanday	M	AM	SJ2	1	Frutos
Feb-2010	9-Feb-2010	AV01750	MO01647	Kumanday	M	AM	SJ2	6	Hojas
Feb-2010	9-Feb-2010	AV01750	MO01647	Kumanday	M	AM	SJ2	6	Frutos
Feb-2010	9-Feb-2010	AV01750	MO01647	Kumanday	M	AM	SJ2	81	Frutos
Feb-2010	9-Feb-2010	AV01750	MO01647	Kumanday	M	AM	SJ2	5	Hojas
Feb-2010	9-Feb-2010	AV01750	MO01647	Kumanday	M	AM	SJ2	62	Frutos
Feb-2010	10-Feb-2010	AV01754	MO01648	Bachue	F	AFD	SJ1	3	Hojas
Feb-2010	10-Feb-2010	AV01754	MO01648	Bachue	F	AFD	SJ1	4	Otros
Feb-2010	10-Feb-2010	AV01754	MO01648	Bachue	F	AFD	SJ1	14	Hojas
Feb-2010	10-Feb-2010	AV01754	MO01648	Bachue	F	AFD	SJ1	8	Hojas
Feb-2010	10-Feb-2010	AV01754	MO01648	Bachue	F	AFD	SJ1	17	Hojas
Feb-2010	10-Feb-2010	AV01754	MO01648	Bachue	F	AFD	SJ1	5	Frutos
Feb-2010	10-Feb-2010	AV01754	MO01648	Bachue	F	AFD	SJ1	5	Frutos
Feb-2010	10-Feb-2010	AV01754	MO01648	Bachue	F	AFD	SJ1	11	Hojas
Feb-2010	10-Feb-2010	AV01754	MO01648	Bachue	F	AFD	SJ1	18	Frutos
Feb-2010	10-Feb-2010	AV01754	MO01648	Bachue	F	AFD	SJ1	10	Hojas
Feb-2010	10-Feb-2010	AV01754	MO01648	Bachue	F	AFD	SJ1	1	Hojas
Feb-2010	10-Feb-2010	AV01754	MO01648	Bachue	F	AFD	SJ1	1	Hojas
Feb-2010	10-Feb-2010	AV01754	MO01648	Bachue	F	AFD	SJ1	5	Flores
Feb-2010	10-Feb-2010	AV01754	MO01648	Bachue	F	AFD	SJ1	19	Frutos
Feb-2010	10-Feb-2010	AV01754	MO01648	Bachue	F	AFD	SJ1	3	Hojas
Feb-2010	10-Feb-2010	AV01754	MO01648	Bachue	F	AFD	SJ1	7	Hojas
Feb-2010	11-Feb-2010	AV01756	MO01649	Kumanday	M	AM	SJ2	22	Hojas
Feb-2010	11-Feb-2010	AV01756	MO01649	Kumanday	M	AM	SJ2	1	Indeterminado
Feb-2010	11-Feb-2010	AV01756	MO01649	Kumanday	M	AM	SJ2	2	Hojas
Feb-2010	11-Feb-2010	AV01756	MO01649	Kumanday	M	AM	SJ2	5	Indeterminado
Feb-2010	11-Feb-2010	AV01756	MO01649	Kumanday	M	AM	SJ2	5	Hojas
Feb-2010	11-Feb-2010	AV01756	MO01649	Kumanday	M	AM	SJ2	1	Hojas
Feb-2010	11-Feb-2010	AV01756	MO01649	Kumanday	M	AM	SJ2	2	Hojas
Feb-2010	11-Feb-2010	AV01756	MO01649	Kumanday	M	AM	SJ2	6	Frutos
Feb-2010	11-Feb-2010	AV01756	MO01649	Kumanday	M	AM	SJ2	1	Otros
Feb-2010	11-Feb-2010	AV01756	MO01649	Kumanday	M	AM	SJ2	17	Frutos
Feb-2010	11-Feb-2010	AV01756	MO01649	Kumanday	M	AM	SJ2	9	Frutos
Feb-2010	11-Feb-2010	AV01756	MO01649	Kumanday	M	AM	SJ2	2	Frutos
Feb-2010	11-Feb-2010	AV01756	MO01649	Kumanday	M	AM	SJ2	41	Frutos
Feb-2010	11-Feb-2010	AV01756	MO01649	Kumanday	M	AM	SJ2	2	Hojas
Feb-2010	11-Feb-2010	AV01756	MO01649	Kumanday	M	AM	SJ2	6	Hojas
Feb-2010	11-Feb-2010	AV01756	MO01649	Kumanday	M	AM	SJ2	4	Frutos
Feb-2010	11-Feb-2010	AV01756	MO01649	Kumanday	M	AM	SJ2	24	Frutos
Feb-2010	11-Feb-2010	AV01756	MO01649	Kumanday	M	AM	SJ2	3	Frutos
Feb-2010	11-Feb-2010	AV01756	MO01649	Kumanday	M	AM	SJ2	8	Frutos
Feb-2010	11-Feb-2010	AV01756	MO01649	Kumanday	M	AM	SJ2	4	Hojas
Feb-2010	11-Feb-2010	AV01756	MO01649	Kumanday	M	AM	SJ2	2	Hojas
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	7	Frutos
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	3	Otros
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	6	Hojas
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	8	Frutos
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	17	Madera
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	1	Hojas
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	2	Frutos
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	4	Hojas
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	1	Hojas
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	3	Hojas
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	2	Otros
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	14	Hojas
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	2	Hojas
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	11	Hojas
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	5	Frutos
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	5	Frutos
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	4	Hojas
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	3	Flores
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	3	Hojas
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	2	Frutos
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	1	Frutos
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	1	Frutos
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	5	Hojas
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	2	Hojas
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	2	Frutos
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	16	Frutos
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	3	Frutos
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	10	Frutos
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	2	Frutos
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	13	Hojas
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	6	Frutos
Feb-2010	12-Feb-2010	AV01758	MO01650	Roko	M	SAM	SJ1	1	Frutos
